message_id,text
713367361236180992,"11-C: GWB (@ Bergenfield, NJ in Bergenfield, NJ) https://t.co/g7NHlBQNnh"
713367382417350656,TOMORROW NIGHT | #jailbreak @santospartyhaus | last minute pre-sale… https://t.co/qf9UnYoVNX
713367453120794625,New York Auto Show opens to the public today–#musclecars like this #chevy #camarro and more.… https://t.co/P1sLgOc9Ji
713367453477257216,Every fucking step counts. Whether it's forward or backwards. Make it forward. #gymlife https://t.co/E9GNrL35Vh
713367457646387200,A night full of jams! And now a Playlist full of new tunes! Thanks @jukeboxtheghost and… https://t.co/axRPpimI0X
713367486058668034,"Шо это за иностранный агент?? @ New York, New York https://t.co/c72weDDSwW"
713367627561742336,Scenes from #incendiary #crimeinstereo and https://t.co/7WVnhcUmDV last… https://t.co/Ujw1O2m9kN
713367633433923584,Sipping champagne under Richard Lippold #fourseasonsrestaurant #modernism #nylandmarkinterior… https://t.co/tck6ePYxaf
713367651033198593,#flashbackfriday #Friendsforlife #RockingOut in #Harlem #WestHarlem #SolomonNKuff #rum #RumHall… https://t.co/AmQjAfBBXr
713367698969788417,Back where it started #BEYONDPRIORITY @ 6 subway Pelham Bay Park https://t.co/QIWBTHpRJ7
713367717533777920,"We're #hiring! Read about our latest #job opening here: Rolloff Driver - https://t.co/2vijFUXECp #Fairview, NJ #Transportation #Veterans"
713367731630972928,Robert Barry ❤️❤️❤️ @ Mary Boone Gallery Chelsea https://t.co/iEwjmWhv8c
713367741932158976,#Repost @djkorupted Curve TGE NSF KMS #curvetge #kmscrew #artsandrhymes #nycgraffiti #nycgraff… https://t.co/U9RlD2DUt7
713367746734657539,"Good morning Residents! We hope your #friday is beautiful, just like this shot by @rubywall! |… https://t.co/cioGfHfQ5r"
713367758075891712,"Shop our ""Yalonda"" two piece set available now at https://t.co/11ZaFWL3KS  #ootd #ootdmagazine… https://t.co/7CHnFDcw9L"
713367779940937728,Momma &amp; G'Ma last night at Mariel's Wedding. Congrats Ikey &amp; Mariel!!! ❤️ @ Congregation Shaare… https://t.co/DoM7zzlloL
713367804876075009,"Beginning an Englewood weekend. @ Fort Lee, New Jersey https://t.co/venBYmU3Pm"
713367843463700480,Just posted a photo @ Williamsburg NYC https://t.co/KTpXr8yLxF
713367853672607744,"I'm at AMC Empire 25 - @amctheatres for Batman v Superman: Dawn of Justice 3D in New York, NY https://t.co/O8Hk1ZY74R"
713367861394149376,"We're #hiring! Read about our latest #job opening here: Retail Store Positions - https://t.co/EmlX8ZCMdk #StatenIsland, NY #Retail"
713367897242992640,"I'm at @Applebees Times Square in New York, NY https://t.co/WllVMaIwhs"
713367903777599488,"We're #hiring! Read about our latest #job opening here: Shift Supervisor (US) - https://t.co/CK07naXm4V 325 FIFTH AVENUE, #NEWYORK, NY"
713367955443044352,🛫 @ LaGuardia Airport https://t.co/Fu83vBbbHc
713367996333432832,"I'm at Manhattan, NY in New York, NY https://t.co/wqF5n1ZDZQ"
713368004105486336,"Pretty new to #poledance (3rd class), got to play around with new skills that I never knew I… https://t.co/tezHjYBGpH"
721306542960566272,Cleared: Incident on #160Bus at Secaucus
713368050658066432,"I'm at Midtown Manhattan in New York, NY https://t.co/gAYdy3QZ2v"
713368080899031040,"I'm at Midtown West in New York, NY https://t.co/Yrn2ip24gj"
713368084300636160,"I'm at Hogan Lovells in New York, NY https://t.co/r3Dta5sAqy"
713368112343728128,The best solution to stop #skyscrapers from casting shadows on #centralpark… https://t.co/yUvGTdwsZG
713368120149336064,"I'm at Naked Holidays in New York, NY https://t.co/hNqXHJkIIl"
713368127006842880,TONIGHT !!! Friday bday celebration for bow wow @smoss at #highlineballroom RSVP now for guest… https://t.co/cfAppIiSeQ
713368139761725440,Just posted a photo @ Orange Music Sound Studio https://t.co/hnxN9H5FKG
713368146216878080,Experiences Give Perspective  https://t.co/7ZsZ3MTA3f
713368152168656896,"I'm at Land Of Ooo in New York, NY https://t.co/ZdHfMVZ17c"
713368189212762112,#April10 we invade #Blackthorn51 for the #POTU2 event hosted by @zana_ray music by @sodrewski… https://t.co/OouhnMjaCl
713368574765740032,Coffe time ☕️ @ Glendale Diner https://t.co/X6pgtWpT0w
713368199966928897,You guys! Thank you so much for the outpouring of birthday love! Beyond grateful to have each… https://t.co/RMoptx34Ql
713368284616372224,"I'm at @HellsKitchenNyc in New York, NY https://t.co/aHP3eJ6nfc"
713368289112690688,@sebafle @lucasllach si.  hay un gráfico similar en el último Income inequality report de la OECD.
713368319357808640,The best Mother in the world and the Queen 💝💝💝 M and her daughter in Miami ❤️ #rebelhearttour… https://t.co/LCcouwmfYo
713368319718350848,🏀🏀🏀 #footwork #basketballlife #basketballcourt #newyorkcity #queens #showcase #Brooklyn… https://t.co/2y192vr0Zf
713368355873361920,Master of Procrastination  https://t.co/lclZ7I9Y1K
713368367789248514,"Oracle: Resource Analyst 3-Ops (#NewYork, NY) https://t.co/KBgLwPO4qC #BusinessMgmt #Job #Jobs #Hiring #CareerArc"
713368370884841474,"Escapa. De todo y de todos. Y cuando creas que estás lo suficientemente lejos, piensa en quien… https://t.co/BwP3wdsmRJ"
713368439939698688,Branded products #PENETRATIONWITHAFOREIGNOBJECT #donaldsturgeanthonymckenzieii… https://t.co/WEt0vozmZw
713368455790112768,The place cleans up well thanks to the stylings of @jhansonphoto (just ignore the recycling on… https://t.co/sFqkUVhoPj
713368465416052736,THE BIGGEST AIRES BASH DONT MISS THIS ONE 👀👀👀… https://t.co/6PJW152X3E
713368491651428352,The Architectural Digest Show last weekend held a few surprises. This work by #jenniferschinzing… https://t.co/mm28flgN3d
713368497120784384,"11-C: GWB (@ Bergenfield High School in Bergenfield, NJ) https://t.co/16vgtQr04p"
713368529144254465,day 2️⃣5️⃣ of #mermaidmadness2016 - mermaid kisses.  I remember being so unbelievably happy and… https://t.co/NPX8R7r0Dz
713368547423043586,"I'm at One World Trade Center - @onewtc in New York, NY https://t.co/FafAAMSUQa"
713368567941619712,Ahhh nice to be home for a few days! #nyc #timessquare #iphonegraphy #travel #instatravel… https://t.co/wIfC8TOvB7
713368587122003968,"Try https://t.co/5Zw55wFNlb Low CountryÂ favorites like shrimp and grits, our famous mac and cheese, #shrimp #menu"
713368909118713857,"Those Oregon occupiers weren't the tidiest bunch, were they? https://t.co/fMSgcbSixP"
713368602079002624,Descarga LERUFFO APP TODA LA MUSICA QUE TE GUSTA ESTA AQUI CLICK EN EL LINK EN MI BIO ARRIBA… https://t.co/yVakNFYZ2U
713368607179350016,rubyaldridge for @kempnernyc by hugh_lippe ketevan1 #hairandmakeup #robertmeffordhair… https://t.co/0qhiMTE8Ms
713368612850049024,Tonight will be another banger at Mister East! Hit me up for Guestlist and Vip celebrations.… https://t.co/AMybn7bkou
713368615190446080,Melo-X @roughtradenyc @backtolifenyc @meloxtra #fujifilmxpro1 #fujifilm_xseries… https://t.co/rLqbBCGAeu
713368633414696961,Day 2 at the @nike #AirMax event in #NYC. @ Skylight Clarkson Sq https://t.co/5LjVOvXRrT
713368674703450112,"I'm at MTA Subway - Jay St/MetroTech (A/C/F/R) - @nyctsubwayscoop in Brooklyn, NY https://t.co/BxM83tbQ2u"
713368719947268098,"Tonight in the heart of Manhattan's Time Square, the LA FAMA Salsa Dance Party!  Admission… https://t.co/bfNe2vXylz"
713368720026898432,Positive Vibes Only! ✌🏽️ Because the three types of people to surround yourself with are the… https://t.co/Rd0c9xAlGv
713368743699550210,A balanced diet is a cupcake in one hand and a wine glass in another. Meals of champions! Only… https://t.co/FPdcey1hA7
713368802868768769,When you wake up tired but wishes you went to the gym!
713368811173494784,"""Each day presents us with 86,400 ticks of the clock. You get to decide how many of them matter""… https://t.co/f00ug0JrSF"
713368821432717312,South BX boys. @ The Bronx Box - CF SOBRO https://t.co/tcV4Y8968k
713368827350876160,jesse_dufresne measures at 8.1% body fat in his abs and I'll get him to 6% by the end of my… https://t.co/udQdg8Qjke
713368851627565056,"Good morning! #fruit #apple #strawberries #isitsummeryet #homesweethome @ New York, New York https://t.co/4Lh8nWZg8M"
713368889246101504,New York-based siblings among those killed in Brussels terror attack: official https://t.co/2brrxKx5A4
713369214766198784,"FHITpro @pbptrain shared with selfmagazine some common exercises where you hinge at the hips,… https://t.co/RQmqmseJPi"
713368892928692229,DOC SHOT DEAD: New Orleans doctor killed by elderly gunman in bizarre murder-suicide https://t.co/8cBrNtW8MQ
713368923299708929,Skimp on sleep and your belly may bulge https://t.co/OMFtHeD8tU
713368924918718464,Fridays with #sevenfriday !! Amazing M2-01 which sits right on my wrist and awesome next… https://t.co/IIxMOxWevn
713368926453833728,"Weather now: haze, 54°F, 8 mph south-southwest wind. https://t.co/sRMZCRp2ma"
713368928874078208,"I'm at @BrooklynFare1 in Brooklyn, NY https://t.co/k7qzGWs7Fa"
713369057530101760,"New @ImageBrief offices! (@ Rise New York in New York, NY) https://t.co/Ay4aFRhyFu"
713369066379960321,"Marketing Campaign Manager - RMS Computer Corporation: (#LongIslandCity, NY) https://t.co/gaDhZ1KXMn #Marketing #NettempsJobs #Job #Jobs"
713369068045254656,day 2️⃣5️⃣ of #mermaidmadness2016 - mermaid kisses.  I remember being super surprised + so… https://t.co/NPX8R7r0Dz
713369075208970240,"nothing more to say, #neversettle #liferules #morningrun #manhattanbridge #runnyc #meditation… https://t.co/eARvX06owo"
713369093630504960,@sonnybreezy  -  Picture Worth 1000 Words ‼️🎬💯💦#VLadTv #TheFuture #AddVenturesMusic… https://t.co/VvAHRsjls3
713369114299858946,"Shift Supervisor (US) - Starbucks: (1 PENN PLAZA, #NEWYORK, NY) https://t.co/b6FEwKV6Lo #Hospitality #Veterans #Job #Jobs #Hiring"
713369120847167488,"Retail Account Executive Brooklyn NY - AT&amp;T: (#NewYork, NY) https://t.co/Mj6OQvhpD3 #Retail #Job #Jobs #Hiring #CareerArc"
713369140485074944,Just posted a photo @ Yonkers Water Front https://t.co/KjIQC8yKJ3
713369150463295488,Enter os meus mimos prediletos... Café da manhã no quarto! Thank you New York Palace… https://t.co/2oIF6H39MO
713369163570393088,"We're #hiring! Read about our latest #job opening here: Accounts Payable Clerk - https://t.co/hYteBAv53I #NEWYORK, NY #Accounting"
713369230603849729,"I'm at New York University College of Dentistry in New York, NY https://t.co/6JlgT2bWWC"
713369233799954433,"Seeing Shab (at @JulienFarel Restore Salon &amp; Spa in New York, NY) https://t.co/5HmeTgUO9m"
713369251118059520,"stocked up @fostersundry this week, thx @caranicoletti ⚡️⚡️ scarlet @ranchogordo runner beans,… https://t.co/k5vmrrKgQx"
713369284613914624,Looking thru some of my old vomit collages... #collageart #college #brooklyn #art #williamsburg… https://t.co/uC6HnoCXO0
713369315236425729,"Don't text and drive👍🏼 #andrisdzeguze  #streetdreamsmag  #streetphotography @ New York, New York https://t.co/3yAajC2EJF"
721096295620952064,Bushwick ? @ Sagmeister &amp; Walsh https://t.co/5tJIGTEtqu
713369345217310720,"#Healthcare #Job in #Elmhurst, NY: Pharmacy Technician – Target Store at CVS Health https://t.co/hg6kPd1X86 #Jobs #Hiring #CareerArc"
713369373575159808,TGIF! One more from last night at Bemelman's Bar at the @thecarlylehotel . I have a lot to… https://t.co/8WzNY597Io
713369373948379137,happy birthday to this amazing girl! I'm so happy we've become so… https://t.co/FJqo6jokP4
713369394227720192,"Want to work at Starbucks? We're #hiring in 710 BLOOMFIELD AVE., #GLENRIDGE, NJ! Click for details: https://t.co/zqUoBrzU0O #Hospitality"
713369397465849856,WHY IS ASIAN #JOKER WALKING BEHIND ME?!?!? @patrickprudent 😱🃏 Too scary this early in the AM @… https://t.co/5g3kPeVfNW
713369427648069632,Brand New #ComicBookCorner on #DaredevilSeason2  https://t.co/B87cYULmTt
713369439995961344,"OfficeTeam #Healthcare #Job: Medical Coder (#JerseyCity, NJ) https://t.co/R7LgLuWlxT #Jobs #Hiring #CareerArc"
713369458358804480,Can't concentrate today for the following reasons:  ⚪️ Zayn's Mind of Mine has murdered me ⚪️… https://t.co/u1FARBhp9g
713369485936230400,"Can you recommend anyone for this #Legal #job? https://t.co/LxXDXFa36t #NettempsJobs #NewYork, NY #Hiring #CareerArc"
713369528906813442,Say Hi to #SPRING &amp; rain - now online at https://t.co/70iXFOWauW #oodt #mnswr #ss16… https://t.co/CNnowGfxDx
713369548884279296,Tonight and Tomorrow night one spot only @iguananewyork 2nd floor lounge 240 West 54th street… https://t.co/qDoLyXL4DX
713369611454951425,Lmaoo bruuhhh #hitandrun #fighting #stupid #jumped #kattwilliams #7thgrader #funnyvines #morning… https://t.co/zzHOMWNdLQ
713369618291761153,THE BIGGEST AIRES BASH DONT MISS THIS ONE 👀👀👀 #youngesthostincharge🎥💥 #TEDDYROCKBIGGESTAIRESBASH… https://t.co/mMOy5hAE36
713369619407511554,"Welp, last day in the NYC office (for this trip). 😥Gonna miss looking down to see a variety of… https://t.co/S2d23LVOAa"
713369630446919680,"Heading home (@ New York Penn Station in New York, NY) https://t.co/pGAGEDCDiI https://t.co/0ZdK0gyee2"
713369632594219008,"Can you recommend anyone for this #job? Sales Associate - https://t.co/Y7WlrcsBCF #Elizabeth, NJ #Retail #Hiring #CareerArc"
713369649589710848,The Warm Up. Rehearsing in the dressing room w/ The Indie Collective #WGO2015… https://t.co/3hbipHwcgv
713369701326405632,"11-C: GWB (@ Bus Stop #11006 in Bergenfield, NJ) https://t.co/KqRCP6QaJu"
713369746775937024,i see your Schwartz is as big as mine. let’s see how well you handle it. 🚀 @ Brooklyn Roasting… https://t.co/uec2G3uokF
713369749992947712,#MoringRush with my #duragdynasty brother @halimsphone at the spot @juicesforlife 🍏🍎🍐🍊🍋🍌🍉🍇🍓🍈🍒🍑🍍🍓… https://t.co/rEkRG84N0Z
713370693082157056,"If you look up the word ""ROCKSTAR"" in the dictionary, this is the… https://t.co/Urxl6rBp2r"
713369975835086848,"This my friends, is the view from the Office of the Swedish Delegation to the UN 🙌🏼… https://t.co/jbpL9AV3Cp"
713369762865152003,"#CareerArc #Retail #Job alert: Retail Store Positions | CVS Health | #MiddleVillage, NY https://t.co/CyN8o7On0d #Jobs #Hiring"
713369775733342208,"Last Friday a bunch of my favorite people came out to celebrate my birthday, and I was on cloud… https://t.co/exOmfI28EP"
713369808570597376,Yes! #NYC 🚖🚖🚖🚕🚕🚖 #Nycposts #NewYorkTimes @ Mamhattan New York https://t.co/OqKm7qBHyd
713369833874677761,The beautiful thing about this city is the you can pass by the same empty wall at night and walk… https://t.co/VOtTd21Lg5
713369836311678976,"Bringing home the Distinguished Delegation award! 💪🏼 So happy to have worked with Mr. Surla, my… https://t.co/6FWasn30ht"
713369851365040128,Happy #BagelFriday from 2U NYC! Thanks bkbagelny + @marthacafe for the Friday fuel 👍   📸:… https://t.co/e2eiKMPi2C
713369855249018881,Oh you're awake? Didn't see you there. May as well feed me now that you're… https://t.co/WtxgX08Mb6
713369862295445504,"I'm at Empower Media Team from Dentsu Aegis Network in New York, NY w/ @drusli @oliva_oil https://t.co/UUn27dl95A"
713369882365149184,Good Friday Camp! Fun Time!! @ SUNRISE TAEKWONDO https://t.co/NB9tAmaa2y
713369895660945409,The Bronx is Blooming... #SpringTime #Spring2016 #TheBronx #Photography #PhotoOfTheDay… https://t.co/nNA5sEC8qR
713369900337774593,"Ilona will be 96 on Sunday!!!! @ New York, New York https://t.co/86LZuLv4Cg"
713369926250139648,"Reunion ❤️ (@ Friedman's in New York, NY) https://t.co/KQdFHngv74"
713369937016971267,#fbf from a recent shoot for shakufflighting @industrycitybk These lights are phenomenal! @… https://t.co/VY9iZbRLzE
713369942893203456,THE BIGGEST AIRES BASH DONT MISS THIS ONE 👀👀👀 #youngesthostincharge🎥💥 #TEDDYROCKBIGGESTAIRESBASH… https://t.co/8NJuXrgDbP
713369959838171136,"I'm in ❤️ with this woman 🙈 so beautiful she is. 💝💝💝 How said my little friend form Russia , a… https://t.co/KEPyQXQv64"
713370005891493889,"Want to work at HomeServe USA? We're #hiring in #StatenIsland, NY! Click for details: https://t.co/QBBvtjTApg #HR #Job #Jobs #CareerArc"
713370021884334080,#Job in #NorthBergen: Part Time Merchandiser at Kellogg https://t.co/6XUy7D6cMC #Veterans #Jobs #Hiring #CareerArc
713370078566293504,#Repost lucasphotosny ・・・ Teaser #comingsoon - the amazing @DavideZongoli ⚡️ @ Harlem New York https://t.co/dLnrHEsi7d
